run_id,fold,validauc,model_save_path
aymtm4vv,3,0.8395746796983444,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_4_1_0.0001_1_1_[3, 5]_c2d9e033-2e20-4904-9d4e-e99cce49a295/qid_model.ckpt"
0c3aeqow,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_dd6faac8-525b-4419-8bf5-4f039517ad60/qid_model.ckpt"
ez8a57x2,4,0.8460789843358052,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_8_4_0.0001_1_1_[3, 5]_59f213f6-1933-4752-8076-0b32bf338fa0/qid_model.ckpt"
lmzg2mmq,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_b83c3e5d-5ed3-4089-8fa3-52919676f0f7/qid_model.ckpt"
bvzydu7v,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_287e9824-6085-415c-a588-eebd30905982/qid_model.ckpt"
lobf7z03,4,0.8441805280898365,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_4_2_0.001_1_1_[3, 5]_0c7986f3-fc1b-4d24-af23-1d6796b95ac6/qid_model.ckpt"
i5ed1dd6,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_452f5276-02c0-44af-ba8f-3469a108c9e8/qid_model.ckpt"
nwyosff0,4,0.8457203210673494,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_3727512b-413e-4929-a6c4-58a55274d1ef/qid_model.ckpt"
ve8b9rzw,4,0.8460771123040933,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_070231b6-21d6-41dc-9e57-b32e6fe6987e/qid_model.ckpt"
jcpgzx8n,3,0.8405877535860056,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.0001_1_1_[3, 5]_bb84bd98-03d5-4a5f-b090-4036a30da344/qid_model.ckpt"
lcvwv52f,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_ae969f45-a313-4890-a7af-1dabecbe1abc/qid_model.ckpt"
095u1h0k,2,0.8446914491647552,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_2_0.3_128_256_8_1_0.001_1_1_[3, 5]_46ad4e31-5433-4b7e-a833-23504b41344b/qid_model.ckpt"
jlv9zw5n,4,0.8460771123040933,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_8f83c609-20b4-42a1-bc20-6c9fa6c6832c/qid_model.ckpt"
l34ru328,0,0.8481083889384131,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_0_0.3_128_256_4_4_0.001_1_1_[3, 5]_0f182cef-b5d5-4a8e-9af2-10af834787ba/qid_model.ckpt"
3pvtpt5g,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_8c96909f-0431-4d20-bb5d-1762f18d1d02/qid_model.ckpt"
untezqtu,4,0.8445013793189677,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_8_2_0.001_1_1_[3, 5]_a990d8df-6adc-45b1-bb6d-d6c97ba37ff9/qid_model.ckpt"
ynf0tb1r,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_26d38679-af91-4eb5-a5af-e31c7e09ec56/qid_model.ckpt"
iahys26p,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_443f0763-345d-490f-9c4c-ff12e34e6782/qid_model.ckpt"
6g4uq72s,3,0.8379095933718831,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_1_0.001_1_1_[3, 5]_2a5a6b4f-4262-41f3-a5e8-cfc6de0fb85a/qid_model.ckpt"
awbmbltx,4,0.839701958955809,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_4_0.001_1_1_[3, 5]_730b6ecd-4244-41e5-9d36-6e054c3d6eb4/qid_model.ckpt"
n8t38ggo,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_5a0e6414-e0e8-4c2f-b507-27462f718bde/qid_model.ckpt"
wdmzjsck,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_3344674d-65df-4677-bdd3-8aec75501e3a/qid_model.ckpt"
puwfpnls,4,0.8460771123040933,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_87219f43-7e5d-4d77-8cec-0d8abda89579/qid_model.ckpt"
k03p0a0t,3,0.8405877535860056,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.0001_1_1_[3, 5]_c203faad-950f-4cd7-8043-f7da789c1d81/qid_model.ckpt"
mimugg8k,2,0.8457119167955521,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_2_0.3_128_256_8_1_0.001_1_1_[3, 5]_3172eec2-8c32-4744-9aa7-93614df60a24/qid_model.ckpt"
oxg9tokl,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_2e3b3985-b635-48f0-9629-990380188cba/qid_model.ckpt"
aesp47r8,3,0.8385487517532757,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_2_0.001_1_1_[3, 5]_8bb591de-6bfb-4e5a-927d-2b702936ea60/qid_model.ckpt"
xkib7nld,4,0.8449933124874687,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_4_4_0.0001_1_1_[3, 5]_6edbd9f6-1a56-467f-a62a-d995587728a6/qid_model.ckpt"
yj5nlh4j,3,0.8384499086583235,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_4_1_0.001_1_1_[3, 5]_62e05970-3e6f-4634-9279-01c87407d1c7/qid_model.ckpt"
x6e7djms,3,0.8380952105042534,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_2_0.001_1_1_[3, 5]_29de9a89-4352-4b1b-8f20-3f4fc58bddb5/qid_model.ckpt"
zr0izv08,4,0.8430351260497251,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_4_1_0.0001_1_1_[3, 5]_fc72a677-de1a-44a5-b86a-475d223fc6d6/qid_model.ckpt"
x8g6a2qc,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_68c7d24c-74b8-470f-9191-cdfac8a95b13/qid_model.ckpt"
qq9e2ykz,4,0.8457203210673494,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_6904f5fd-94c3-4cd9-adee-969abeb3d9fa/qid_model.ckpt"
g1309b7u,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_91dd8f9e-3cdc-4586-a15b-f7f93ac14650/qid_model.ckpt"
nf5itt3d,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_2f181b51-89f5-46c4-aee5-2b38f734001c/qid_model.ckpt"
s2jyknaj,4,0.8441805280898365,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_4_2_0.001_1_1_[3, 5]_f324c25d-2019-497d-a2f4-52b9aaa0dfec/qid_model.ckpt"
ctjzke3v,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_8e2355b5-074d-469e-b7f4-1441034e0b16/qid_model.ckpt"
s8vz3h7e,0,0.8490640937653366,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_0_0.3_128_256_8_4_0.001_1_1_[3, 5]_5ecd2e4f-e7a9-491b-a332-e6f9f8fb4b08/qid_model.ckpt"
einqobqu,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_c3f46424-1a56-4c79-b1b3-60b105483f5f/qid_model.ckpt"
yufol9g0,4,0.8460771123040933,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_29b81109-9f65-4581-a025-b178898755bf/qid_model.ckpt"
9wa18w88,3,0.8379095933718831,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_1_0.001_1_1_[3, 5]_15663395-1db8-4fa9-890a-096503ed2e47/qid_model.ckpt"
suu7nnuw,4,0.8452639550007455,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_8_1_0.0001_1_1_[3, 5]_15498bf4-b95e-48bc-b8bb-48d33d8cc8ca/qid_model.ckpt"
yyiz1u81,3,0.8396147639121212,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_4_1_0.0001_1_1_[3, 5]_642157d6-2e7d-4394-909d-8ae0ff1ff88f/qid_model.ckpt"
rnu00zr6,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_5cf71a71-a1ee-4430-ad8f-b40fb8b99c3c/qid_model.ckpt"
tgcq5fmc,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_d78d134b-5303-4621-a5fb-01dec303b7bc/qid_model.ckpt"
kvkqhqnm,4,0.8460771123040933,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_1_0.001_1_1_[3, 5]_507fc265-d7dd-41b4-a98f-f9981619b95c/qid_model.ckpt"
w2f6873e,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_0a07435e-faed-4727-8cc4-98aabce2be23/qid_model.ckpt"
rl4agyp3,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_556b41ee-6903-4e44-b988-2130a97f5fd6/qid_model.ckpt"
hv7vuirm,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_c576cfcd-1ff5-40a6-85c1-d8f68d542283/qid_model.ckpt"
yfg3bplq,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_50b99330-fbfd-476a-a885-bdf1bec43e5a/qid_model.ckpt"
li97o3zn,3,0.8380952105042534,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_2_0.001_1_1_[3, 5]_f25fd4af-9be9-4620-9af9-5272e73e8aa6/qid_model.ckpt"
3x5dalon,4,0.8449933124874687,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_4_4_0.0001_1_1_[3, 5]_f6122905-a2ec-434d-bb7a-aef16b4e2c40/qid_model.ckpt"
2qgnbj9u,3,0.8405877535860056,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.0001_1_1_[3, 5]_407e7b55-e0d8-4f0d-9cd1-c35b29c27e82/qid_model.ckpt"
gfo2ggts,4,0.8435985843352551,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_ac1f7784-4041-4a29-9469-bd4e824dcf00/qid_model.ckpt"
jz3d2lk9,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_5f6bd44b-4828-471a-a42b-fa123b61c9bf/qid_model.ckpt"
hn4ngfug,2,0.8470679689579527,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_2_0.3_128_256_8_1_0.0001_1_1_[3, 5]_718d5946-ab00-4714-bb6c-16ab51c0ec97/qid_model.ckpt"
3msee1e6,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_70dedf9d-6f73-43b2-9f9e-259ad2e0d053/qid_model.ckpt"
tzbi2ugg,4,0.8441805280898365,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_4_2_0.001_1_1_[3, 5]_a5058732-6b80-4659-8df7-ce8da72435d6/qid_model.ckpt"
y0j9qmxr,3,0.8405877535860056,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.0001_1_1_[3, 5]_75996239-a2a2-49b5-a53e-7aae6138a4c0/qid_model.ckpt"
lxkqw6tf,0,0.8490640937653366,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_0_0.3_128_256_8_4_0.001_1_1_[3, 5]_5d7c2674-08bd-4fa4-a870-ba30bd703ee3/qid_model.ckpt"
wehsp24f,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_bda1fae7-7120-44e7-ac3d-7e76cf6d9924/qid_model.ckpt"
vdr3xo8a,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_4d57cddd-e236-4024-8c09-3f52bc8f7987/qid_model.ckpt"
fydtlyhn,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_51a51b7c-684f-4c8b-b541-b5514d526b06/qid_model.ckpt"
ti92r0ff,4,0.8435985843352551,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_9925520c-64b8-407c-bfb0-9279a6476b95/qid_model.ckpt"
3sht18xl,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_0f750dc4-ae72-45e5-89a6-5c3dbc51bef6/qid_model.ckpt"
78ubugbw,4,0.8435985843352551,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_1b085c83-ca0e-4a7d-af13-01eb5eab376f/qid_model.ckpt"
6qg007yv,4,0.8435776971132944,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_8_2_0.001_1_1_[3, 5]_9f2f4a9a-d208-451e-8435-ce99e65d4bac/qid_model.ckpt"
okdn02wv,2,0.8446914491647552,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_2_0.3_128_256_8_1_0.001_1_1_[3, 5]_c33478be-85d0-43bb-8f22-0ce24005cae7/qid_model.ckpt"
wr1onf0h,4,0.844734176028821,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_1_0.001_1_1_[3, 5]_bb2efea7-4abe-49f8-8203-1a240316e6f1/qid_model.ckpt"
mv8n8y93,0,0.8528767776162698,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_0_0.3_128_256_8_1_0.001_1_1_[3, 5]_faeaab28-5edf-4a67-9b26-93f14e405cc9/qid_model.ckpt"
6vleepup,3,0.8149678383027881,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_1e-05_1_1_[3, 5]_3c198a25-867e-43ec-9f4e-57798652599c/qid_model.ckpt"
fgswo8n3,1,0.8317869944091152,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_1_0.3_128_256_8_1_0.001_1_1_[3, 5]_34eafdd4-852f-48c0-82ce-65746e013069/qid_model.ckpt"
cd96n63x,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_6f87b2c9-f938-40d0-8937-17ed81590447/qid_model.ckpt"
gcqqgn73,3,0.8384499086583235,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_4_1_0.001_1_1_[3, 5]_1f44c565-cb4c-4888-9862-552fbacf2edd/qid_model.ckpt"
ndpgtmoz,3,0.8401427148195315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_be2ab8b8-c633-4a4c-b02a-1573db655b34/qid_model.ckpt"
cmo43vgn,3,0.8398737261572315,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_1_0.001_1_1_[3, 5]_f8ebc6b8-9eba-473c-a0b1-d91d40d698c0/qid_model.ckpt"
6qzmmxby,3,0.8380952105042534,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_42_3_0.3_128_256_8_2_0.001_1_1_[3, 5]_40f113a2-440d-4fd2-9f0b-e651bdc1a8b2/qid_model.ckpt"
f5pal88b,4,0.8151893768888651,"models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009/assist2009_akt_qid_models/akt_AKT_CONV_DYNROUTINE_V5_A9_tiaocan_assist2009_3407_4_0.3_128_256_4_2_1e-05_1_1_[3, 5]_67c766a4-4265-43a3-946e-67e9c50b1476/qid_model.ckpt"
