run_id,fold,validauc,validacc,timestamp,best_epoch,model_save_path
s6zjf4wv,0,N/A,N/A,N/A,N/A,N/A
u82y40l2,4,N/A,N/A,N/A,N/A,N/A
wlcp4zh2,2,N/A,N/A,N/A,N/A,N/A
k4r71tn8,3,N/A,N/A,N/A,N/A,N/A
fggswu8b,0,0.9159526808825564,0.8611242783348526,1742179777.2357097,47,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_0_0.3_256_0.0001_1_1_0_60b250eb-fb3f-4b9a-8c0a-832d5b267857/
16mher1y,4,0.916434979373844,0.8728034241697996,1742179679.2326262,50,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_4_0.3_256_0.0001_1_1_0_5a94bd3b-e0f5-422d-b89c-e15ac711a48a/
ky2fwij1,2,0.9172752175198832,0.8667390354470479,1742179623.835713,53,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_2_0.3_256_0.0001_1_1_0_e27e6f7a-db50-4ffe-8f4d-66157c898164/
zglwi07y,4,0.9168560111398482,0.8730867298106446,1742179048.326925,14,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_4_0.3_256_0.001_1_1_0_5baf5f38-116b-4c67-bebc-2c0ff6ab825f/
7xjf30ni,3,0.9168356639198776,0.870586461198199,1742179347.182047,46,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_3_0.3_256_0.0001_1_1_0_8ace6bc4-08f0-439c-bd7e-b77dbb6b6112/
87rd43hf,2,0.9162780737578046,0.8663430553279807,1742178969.625081,14,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_2_0.3_256_0.001_1_1_0_aca3aef0-362f-40b8-b494-2d66d7d8af39/
x9agpp8j,0,0.9153994168856968,0.8605530233971437,1742179193.812078,44,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_0_0.3_256_0.0001_1_1_0_5fcc84c5-18e7-4d3f-a504-4c48c23afe7b/
3pu4tahe,4,0.9160156951296408,0.8724818339828945,1742178776.8478923,13,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_4_0.3_256_0.001_1_1_0_ba5d3385-2682-4e6f-827c-df4785216233/
dybh7mbj,2,0.9154490629413512,0.8663771915451417,1742178719.703261,11,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_2_0.3_256_0.001_1_1_0_10dec4d2-5a75-4ba0-a4f1-9031fe9483e9/
5mm33a0s,0,0.9151032902733526,0.8604983287754482,1742178650.1572568,10,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_0_0.3_256_0.001_1_1_0_1e85e287-ac87-4414-83c4-05ca0985ce44/
qraeb3ts,1,0.9102898022776184,0.8568271989257157,1742179061.873205,103,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_1_0.5_256_1e-05_1_1_0_17a73d53-cb0c-48d0-b297-6e917f820b59/
tlcw7fgo,0,0.9158236353360638,0.8610513521725919,1742178440.1595814,14,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_0_0.3_256_0.001_1_1_0_35b5ab5d-ecc5-49b4-ae90-1d1a606ea214/
6uabjkyj,3,0.9177650922311444,0.8716061439476084,1742178752.7434027,56,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_3_0.3_256_0.0001_1_1_0_90604d1b-10b1-401b-977b-9ae75e600c73/
9zb52yb9,3,0.917495550626094,0.871864655067177,1742178076.0484052,16,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_3_0.3_256_0.001_1_1_0_4e0c9773-a7e4-43b0-93b7-38dadbcd22ed/
j8wzcjqu,1,0.9103267794292812,0.8568455105902459,1742178396.179009,105,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_1_0.5_256_1e-05_1_1_0_012d0046-5e6e-466c-a9c2-81a5157bd2ac/
bq3ne95l,3,0.9171514289950764,0.871304547641445,1742177800.557963,18,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_3_0.3_256_0.001_1_1_0_3d05924a-b50c-4a34-9a9e-40183e4d8280/
l03dh7ug,4,0.90106782450507,0.8640668907588763,1742178529.8356123,127,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_4_0.3_128_1e-05_1_1_0_4124bc52-e4b8-4d2b-8eaa-838bcad5337c/
exfpvr9a,2,0.901909116461005,0.8585326888415533,1742178480.4365642,135,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_2_0.3_128_1e-05_1_1_0_81826dbf-6b23-4bc1-9b5d-df137e83013e/
mhl69fz9,1,0.9193309028805337,0.8633217359457974,1742177717.5892966,54,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_1_0.5_256_0.0001_1_1_0_dc254f48-48a4-4c73-b31b-babb60ec49ee/
ez9zr743,0,0.9017225969135624,0.8524582193862048,1742178182.4924414,145,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_0_0.3_128_1e-05_1_1_0_8d7517a2-184d-42f9-8b80-81562522097b/
9kagqgwu,1,0.9185584140846,0.8627968015625954,1742177206.8535688,46,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_1_0.5_256_0.0001_1_1_0_7edc47dd-06ee-4851-a078-8c3b3f339764/
g2cy8kfp,1,0.9198544672091616,0.8638771897698834,1742176764.223987,20,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_1_0.5_256_0.001_1_1_0_afb568d7-114b-45f5-a1ec-fb54233ecb8c/
5g9qky5u,1,0.919377971286374,0.8631203076359641,1742176510.283358,15,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_42_1_0.5_256_0.001_1_1_0_092e553f-c5fa-467a-8092-ebf47afc126b/
3o4okr1a,3,0.9021379241298316,0.863161447375035,1742177494.828238,137,models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005/algebra2005_dkt_qid_models/dkt_DKT_LIQUID_A5_tiaocan_algebra2005_3407_3_0.3_128_1e-05_1_1_0_4f7788d9-ca52-453f-b155-11b1db83a949/
