run_id,fold,validauc,validacc,timestamp,best_epoch,model_save_path
vxa31hwt,2,0.8244074984316756,0.7782565776984699,1742172483.3945997,54,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_2_0.5_128_0.0001_1_1_0_612d77f0-954a-4eef-adee-1242aa0bd45b/
fef8psxh,1,0.8120426112452586,0.766161089884605,1742172289.9751415,29,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_1_0.3_256_0.0001_1_1_0_ab338d28-0c1d-41f7-b024-a539ec49e0c4/
ag821ayx,2,0.8261567742028355,0.7786931926041232,1742172091.5537329,56,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_2_0.5_128_0.0001_1_1_0_24ed1522-6cfa-4440-a79d-1d1a49452139/
vxoqxgps,1,0.8123035572456754,0.766064605765891,1742171897.795892,28,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_1_0.3_256_0.0001_1_1_0_a8f3eee4-632d-4566-bcb5-bcd50031d198/
v7rqr4xa,2,0.8279532732764158,0.7812559322677398,1742171681.0236285,21,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_2_0.5_128_0.001_1_1_0_5c83ce72-2ba4-4a77-b72e-0dcb3a7e67fc/
vrbubkyb,1,0.8098745891855785,0.7645980471614372,1742171521.6469548,8,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_1_0.3_256_0.001_1_1_0_7a7cb4ad-a7f8-4e60-9f0b-d47aaa6f3652/
wdvxgthn,2,0.826784391170283,0.7795854056721971,1742171484.2367082,17,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_2_0.5_128_0.001_1_1_0_86b0cb80-d1f1-492f-8cfc-181a0c42f140/
l43kgj0f,1,0.8089231368469538,0.762263131488557,1742171327.834429,6,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_1_0.3_256_0.001_1_1_0_b57d22bf-599d-45c5-ba34-b6efd8fd40bc/
0v8cwnzx,0,0.8206759621569968,0.7729484145764316,1742172180.9593794,158,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_0_0.3_128_1e-05_1_1_0_c07a4d00-65ea-4a21-842b-6a9bcd972f93/
6k4v8to5,0,0.8300045732478648,0.7762233790818741,1742170826.7472737,48,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_0_0.3_128_0.0001_1_1_0_8b1ceff5-05a6-4f1e-bb10-eee54867d25d/
9q27f1yx,2,0.7925936483034597,0.7581722920384221,1742171303.4718142,200,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_2_0.5_64_1e-05_1_1_0_f6b86645-c4e8-4f3e-a2b2-011c06e0cba5/
iubjs6ph,0,0.8319656018331067,0.7773781353525793,1742170356.3911076,57,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_0_0.3_128_0.0001_1_1_0_627463a5-c274-4ee7-87a4-e03f2067d23d/
jfeqx60b,0,0.8303507348077797,0.7773781353525793,1742169811.2847354,10,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_0_0.3_128_0.001_1_1_0_4704093e-493f-40e9-a6c3-c56f537265f0/
1wlesqm9,1,0.8009039765409172,0.758866890509822,1742171154.069396,189,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_1_0.3_128_1e-05_1_1_0_5491801b-dde2-4cc5-b1e1-a7f3e58b3bd3/
yg1zx10x,0,0.8327049358016027,0.7788736393752957,1742169632.7181296,17,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_0_0.3_128_0.001_1_1_0_7c52ae1c-8e53-4e6a-ab73-d96f4f03645b/
8v30psdx,2,0.7915585176888114,0.7576597441056988,1742170169.25799,195,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_2_0.5_64_1e-05_1_1_0_3cf88b96-b2c0-40c5-9a5e-981347bc5650/
jtjsfcfr,2,0.8207729180847929,0.7760355366566688,1742169035.3446815,88,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_2_0.5_64_0.0001_1_1_0_dee8f116-b62b-4c66-a4cd-558f207d2abb/
snfpq9xs,1,0.8021082997803073,0.7608544633553317,1742169602.4598331,179,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_1_0.3_128_1e-05_1_1_0_2c7aeaab-3310-4d47-a431-21278c98fa51/
j0ceitw5,0,0.8013802109240918,0.7562896355892097,1742169400.8880231,195,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_0_0.3_64_1e-05_1_1_0_ffd06c5b-6f5a-4398-a1b8-89ca15255199/
n6hlkrlc,2,0.8198599808898888,0.7762633357378792,1742168471.0475094,86,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_2_0.5_64_0.0001_1_1_0_e1501f52-e1a3-403f-9b8d-333a4af6b6bf/
s2axca2b,1,0.8099502829982829,0.764520859866466,1742168161.1496522,46,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_1_0.3_128_0.0001_1_1_0_c368c4cd-767c-4664-b5ad-98d992a4a514/
ubg79u4e,2,0.8254181392340674,0.7784653935229128,1742167886.6328006,23,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_2_0.5_64_0.001_1_1_0_da5a6516-ec42-407f-acb1-9898bc006e05/
6v96bo4c,2,0.8250601108315125,0.7792816735639166,1742167682.1374152,26,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_2_0.5_64_0.001_1_1_0_f37b49f8-dce1-44b3-b41d-cbf9d1986e30/
rmn375vv,1,0.8123585296534013,0.766064605765891,1742167695.09999,57,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_1_0.3_128_0.0001_1_1_0_891d7885-98b9-4d2e-b8d3-77a57723d822/
anrfd4nx,1,0.8106518288191091,0.7656786692910347,1742167140.415073,13,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_1_0.3_128_0.001_1_1_0_f8e52834-6bb2-4227-bc72-33884697bb41/
4xiclts8,1,0.8100956013339597,0.7657172629385203,1742166934.5576982,9,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_1_0.3_128_0.001_1_1_0_6746bc26-a56d-41ae-8b79-3e82f55c6bff/
npc80rbr,2,0.8217435954808796,0.7770606325221155,1742167451.4943151,123,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_2_0.3_256_1e-05_1_1_0_90d35865-4e03-43ed-acf5-7347cca4320d/
7h7r8lqj,0,0.8022205088777625,0.7573686701372456,1742167898.9165783,194,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_0_0.3_64_1e-05_1_1_0_0f13bcd3-7b34-4fdc-aaa7-ccc33fe2ef1e/
72les320,4,0.8217608632206984,0.7654456088287118,1742166420.761169,123,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_4_0.5_256_1e-05_1_1_0_f45c91b3-b138-4696-a41a-adb0b303f72d/
y17fo8b4,0,0.8277484289199433,0.7743492664458116,1742166353.347441,88,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_0_0.3_64_0.0001_1_1_0_ff8d480f-4046-4c9f-a9ea-bb877a0e03ed/
g3jwyhec,2,0.8222501677975242,0.7780287786172596,1742166486.0878966,127,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_2_0.3_256_1e-05_1_1_0_1c3b15d3-1cdc-4599-9962-fc0f983897a4/
9r3bmk2i,1,0.7807810490329335,0.746246767782023,1742166756.1130524,197,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_1_0.3_64_1e-05_1_1_0_34b9cff8-e158-4793-87c8-1c3a4c310caf/
oh9vls5w,3,0.8152556038591583,0.7733769501761449,1742165859.7878048,116,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_3_0.5_256_1e-05_1_1_0_b0ebc59d-d9e8-47c6-9657-57278e4a4182/
zl7r9fux,2,0.8295058927486243,0.7818444132275333,1742165498.313141,39,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_2_0.3_256_0.0001_1_1_0_bae11e97-30f6-471a-82a1-c86f44ab96c7/
kf37zknb,4,0.8217559036497106,0.7665955670963553,1742165717.8229034,124,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_4_0.5_256_1e-05_1_1_0_ac7cf0d4-1c53-4cee-8ea9-1e40cf2bb4dd/
msupmka3,0,0.8256672639491098,0.7736299100804543,1742165592.3310137,74,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_0_0.3_64_0.0001_1_1_0_4785e692-3611-4b52-b49d-273c4f00889c/
39t8jdzo,2,0.8288670874188782,0.7808952503891567,1742165127.078688,34,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_42_2_0.3_256_0.0001_1_1_0_34e13f3d-1b02-4785-b842-e518dec43acc/
yc6ocnlc,4,0.8268636059934091,0.7694890104794584,1742164996.1464765,29,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_4_0.5_256_0.0001_1_1_0_7252bf46-61e8-4e0f-8c71-54a0d7e4b216/
dk5dzst6,0,0.8310481693602744,0.7771509701845717,1742164940.487191,23,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_0_0.3_64_0.001_1_1_0_b1ef0e70-2d95-4c4d-8a57-1e26c164b2ab/
o5atq6fg,2,0.8252627868415172,0.7774213144006986,1742164793.1564844,6,models/dkt_DKT_LIQUID_A9_tiaocan_assist2009/assist2009_dkt_qid_models/dkt_DKT_LIQUID_A9_tiaocan_assist2009_3407_2_0.3_256_0.001_1_1_0_53ceb657-e8fb-4f5a-97a6-0ddb4eae7b23/
